cz,czname,stateabbrv,n_ige_rank_8085,prob_p1_k1,prob_p1_k2,prob_p1_k3,prob_p1_k4,prob_p1_k5,prob_p2_k1,prob_p2_k2,prob_p2_k3,prob_p2_k4,prob_p2_k5,prob_p3_k1,prob_p3_k2,prob_p3_k3,prob_p3_k4,prob_p3_k5,prob_p4_k1,prob_p4_k2,prob_p4_k3,prob_p4_k4,prob_p4_k5,prob_p5_k1,prob_p5_k2,prob_p5_k3,prob_p5_k4,prob_p5_k5,frac_par_1,frac_par_2,frac_par_3,frac_par_4,frac_par_5,frac_kid_1,frac_kid_2,frac_kid_3,frac_kid_4,frac_kid_5,pop2000,intersects_msa,cs_race_bla,cs_race_theil_2000,cs00_seg_inc,cs00_seg_inc_pov25,cs00_seg_inc_aff75,frac_traveltime_lt15,hhinc00,gini,inc_share_1perc,gini99,frac_middleclass,taxrate,subcty_total_expenditure_pc,tax_st_diff_top20,eitc_exposure,ccd_exp_tot,ccd_pup_tch_ratio,score_r,dropout_r,num_inst_pc,tuition,gradrate_r,cs_labforce,cs_elf_ind_man,d_tradeusch_pw_1990,frac_worked1416,mig_inflow,mig_outflow,cs_born_foreign,scap_ski90pcm,rel_tot,crime_violent,cs_fam_wkidsinglemom,cs_divorced,cs_married,incgrowth0010
26103.0,Brookfield,MO,2088.0,0.3163017,0.20924574,0.18978103,0.17274939,0.11192214,0.13942307,0.16666667,0.20192307,0.27724358,0.21474358,0.089701,0.16112956,0.19601329,0.31063122,0.24252492,0.071428575,0.124223605,0.1863354,0.26086956,0.35714287,0.031746034,0.103174604,0.15873016,0.31746033,0.3888889,0.1971223,0.29928058,0.288729,0.15443645,0.060431655,0.14292566,0.16306955,0.19280575,0.26618704,0.235012,"22,192",0.0,0.015591204,0.07587014,0.0057384176,0.0034781543,0.0071996944,0.47499463,31878.521,0.30866,6.202,0.24664,0.62537,0.012811499,1326.2875,0.0,0.0,5.364945712386438,13.326102370928428,-0.06006803,-0.026757242,,,,0.5995164,0.21489172,0.8530242365876953,0.0038981,0.00973323720259553,0.014059120403749098,0.0059769074,1.2011220959435414,0.68709445,0.00090122566,0.17371601,0.09581108,0.58824855,0.0010520066
26104.0,Trenton,MO,1088.0,0.27916667,0.20833333,0.22083333,0.18333334,0.108333334,0.20440252,0.18238993,0.17295597,0.28301886,0.1572327,0.13804714,0.14814815,0.22558923,0.2760943,0.21212122,0.0625,0.11875,0.21875,0.29375,0.30625,0.06849315,0.1780822,0.20547946,0.20547946,0.34246576,0.22058824,0.29227942,0.27297795,0.14705883,0.067095585,0.17279412,0.16911764,0.20680147,0.2555147,0.19577205,"14,189",0.0,0.0033829024,0.029507173,0.0045997514,0.0022762169,0.0014294025,0.49655637,30864.04,0.34245,7.244,0.27001,0.62544,0.012942797,1938.8456,0.0,0.0,5.709224519683391,13.53319502074689,1.441916,0.017604958,0.07047713,1860.0,0.10188591,0.59511966,0.17906336,0.23283442445385086,0.0048649,0.008950595531749947,0.008950595531749947,0.011733452,1.2014257990321124,0.7493129,0.0019028825,0.19373402,0.099339545,0.6021894,-0.006289191
26105.0,Polk,MO,881.0,0.20746888,0.26556018,0.25726143,0.18257262,0.08713693,0.17449665,0.21140939,0.22818792,0.22818792,0.15771812,0.13302752,0.16513762,0.22018349,0.26605505,0.21559633,0.06382979,0.11702128,0.19148937,0.35106382,0.27659574,0.078947365,0.0,0.2631579,0.21052632,0.4473684,0.2710911,0.3352081,0.24521935,0.105736785,0.042744655,0.15748031,0.19572553,0.23172103,0.23734534,0.17772779,"12,442",0.0,0.00096447516,0.17059755,0.008505541,0.0034308261,0.0022013984,0.40521705,28324.266,0.3123,6.607,0.24623,0.58295,0.011466134,1509.1627,0.0,0.0,5.689900103111288,13.647789369100845,-3.3979313,-0.026110452,,,,0.5902699,0.25009176,0.02773993778002174,0.0042755,0.007876547178910143,0.012216685420350426,0.03608866,0.2056876008624194,0.4700209,0.00096447516,0.16666667,0.102038756,0.6099112,-0.0013006385
26106.0,Centerville,IA,2424.0,0.24131274,0.23552124,0.1969112,0.17953669,0.14671814,0.1764706,0.19758673,0.21719457,0.22473605,0.18401207,0.12482469,0.15708275,0.22159888,0.25666198,0.2398317,0.059808612,0.119617224,0.21770334,0.27033493,0.3325359,0.07692308,0.11965812,0.1965812,0.26495728,0.34188035,0.21325648,0.27295184,0.29353642,0.17208728,0.04816797,0.1502676,0.1766159,0.21325648,0.23425278,0.22560725,"29,873",0.0,0.0024771532,0.030725442,0.008065183,0.0101460675,0.003872699,0.5172023,30736.205,0.33342,8.216001,0.25126,0.63774,0.020037068,1997.3895,2.8600000000000003,3.7142856,6.670790100939093,13.196546141392332,4.502455,-0.014807905,,,,0.59781605,0.1846553,0.8324408400174043,0.0050410004,0.008368761088608442,0.009038261975697117,0.008052757,0.9255104854328418,0.43423828,0.00093730126,0.17312072,0.09545079,0.6081059,0.0031699317
26107.0,Kirksville,MO,2550.0,0.2757417,0.23385689,0.21465969,0.16230367,0.11343805,0.17753121,0.2149792,0.22330096,0.22607489,0.15811373,0.11754685,0.19080068,0.24701874,0.26064736,0.18398637,0.11407767,0.12135922,0.22087379,0.28883496,0.25485438,0.112840466,0.14785992,0.17898832,0.24124514,0.31906614,0.22470587,0.2827451,0.23019607,0.16156863,0.10078432,0.16901961,0.19176471,0.22196078,0.23137255,0.18588236,"38,491",0.0,0.00797589,0.047383294,0.030531913,0.035404965,0.025113331,0.57478166,26767.428,0.4332,11.805,0.31515,0.56508,0.012696341,1336.6477,0.0,0.0,5.051730486008837,14.696704712812961,5.6944904,0.0016374842,0.0259801,3680.0,0.34576425,0.61788803,0.11710468,3.35385819069837,0.0046073,0.00732638798680211,0.012392507339378037,0.014045978,0.8362370194302992,0.46574524,0.00067548256,0.16791417,0.07799248,0.5061858,-0.008753266
26201.0,Bismarck,ND,10575.0,0.21288516,0.21568628,0.21008404,0.17460318,0.18674137,0.108654454,0.18445988,0.21036008,0.22678459,0.269741,0.092009686,0.1299435,0.20177563,0.24778047,0.3284907,0.073136024,0.10216278,0.18554354,0.24843483,0.3907228,0.071539655,0.09953344,0.15914983,0.23068948,0.4390876,0.1012766,0.14969267,0.23432624,0.33229315,0.18241134,0.096737586,0.13200946,0.19073287,0.23432624,0.34619385,"114,739",1.0,0.0018389563,0.07864627,0.03843809,0.031022413,0.046753675,0.5411485,35395.766,0.33323,12.604,0.20718999,0.61217,0.016209519,2035.2283,3.44,0.0,4.835130320645041,18.335613065093156,5.0471416,-0.01668582,0.026146296,3664.7866,-0.082663745,0.6943568,0.048498575,0.059530187934089505,0.0062419,0.016663906779734877,0.012175459085402521,0.01287632,2.5506380044135817,0.8140563,0.00024403211,0.16743603,0.08143671,0.59581685,0.012303821
26202.0,East Grant UT,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,841",0.0,0.0,0.004895903,0.008590574,0.0032450813,0.0063197794,0.55168664,30351.652,0.20178,,,,0.01817709,1740.772,3.44,0.0,6.845986984815618,11.324295010845987,,,,,,0.54620314,0.030094583,0.07176667441481438,,,,0.015561319,0.4631703859516332,0.85427666,0.00035198874,0.09090909,0.048387095,0.6514337,0.0457624
26203.0,Linton,ND,823.0,0.11413044,0.10326087,0.19021739,0.29347825,0.29891303,0.04710145,0.14130434,0.20652173,0.28623188,0.3188406,0.05022831,0.10502283,0.18721461,0.2739726,0.38356164,0.03508772,0.078947365,0.13157895,0.32456142,0.42982456,0.08695652,0.2173913,0.0,0.3043478,0.39130434,0.2254902,0.3382353,0.26838234,0.13970588,0.028186275,0.0625,0.116421565,0.18137255,0.2904412,0.3492647,"10,029",0.0,0.00039884335,0.009259815,0.0019373744,0.0011528902,0.0021972754,0.6459865,34910.246,0.26117,4.4890003,0.21628,0.62308,0.016215287,1455.9755,3.44,0.0,5.665124349334875,13.939473684210526,13.552432,-0.04285079,,,,0.54140836,0.027135441,0.0638223161764352,0.0054317997,0.0,0.01186558978961013,0.0060012,2.660813723347343,1.0236315,0.0,0.08617424,0.039504074,0.65515983,0.016523682
26204.0,Steele,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,753",0.0,0.0018162006,0.013473839,0.0011582252,0.0002924772,-0.00014958624,0.5400891,29679.99,0.27683,,,,0.01930355,1648.5594,3.44,0.0,7.04906937394247,12.19238578680203,,,,,,0.5500481,0.03052729,1.5794961743469887e-06,,0.008354522339266255,0.013803123864874683,0.008254717,2.249914157273284,0.8016709,0.0003632401,0.0890411,0.047980998,0.62517816,0.030542793
26301.0,Devils Lake,ND,2175.0,0.38961038,0.18923934,0.17068645,0.15398887,0.09647495,0.19115044,0.18761063,0.1840708,0.21061946,0.22654867,0.086330935,0.118705034,0.19424461,0.27158272,0.3291367,0.08077995,0.10584958,0.18662953,0.2506964,0.37604457,0.070512824,0.08974359,0.1474359,0.20512821,0.4871795,0.24781609,0.25977013,0.2556322,0.16505747,0.07172414,0.18666667,0.14988506,0.18114942,0.21839081,0.26390806,"22,745",0.0,0.0014069026,0.4523666,0.026835928,0.024512671,0.022206001,0.62678313,32686.59,0.33566,5.591,0.27975002,0.60346,0.018676836,1715.9208,3.44,0.0,5.558036752733193,14.790943238731218,0.43932244,-0.005862723,0.08793142,1628.2544,0.013114834,0.6128886,0.060154192,0.7116308981231612,0.0064657996,0.004396570674873599,0.013409540558364475,0.012422629,2.38865315361346,0.88111675,0.00048362277,0.21022318,0.08147322,0.5469866,-0.0028132189
26302.0,Carrington,ND,616.0,0.14444445,0.16666667,0.23333333,0.12222222,0.33333334,0.067567565,0.12837838,0.22297297,0.27027026,0.3108108,0.044334974,0.08866995,0.1724138,0.2955665,0.39901477,0.0882353,0.039215688,0.13725491,0.4019608,0.33333334,0.014705882,0.05882353,0.073529415,0.2647059,0.5882353,0.14729951,0.24222586,0.33224222,0.16693944,0.111292966,0.06873977,0.09819967,0.1767594,0.2782324,0.37806875,"6,516",0.0,0.0010742787,0.04390103,0.0057018846,0.010545663,0.0043013757,0.6557502,36561.344,0.32072,7.593,0.24478999,0.68224,0.01676026,1576.2908,3.44,0.0,4.7484954590217745,16.018960863697703,6.6911373,-0.040611364,,,,0.61501354,0.11220472,0.07582641426713128,0.0067567998,0.004143646408839779,0.009668508287292817,0.009978833,2.5568673409175706,0.88090855,0.00015346838,0.13317192,0.056080062,0.62972057,0.013028159
26303.0,Turtle Mountain UT,ND,1854.0,0.44548288,0.23208722,0.14018692,0.09968847,0.08255452,0.2859649,0.20877193,0.17719299,0.18245614,0.14561403,0.15598886,0.1977716,0.22562674,0.18384402,0.2367688,0.18229167,0.16145833,0.18229167,0.20833333,0.265625,0.15555556,0.08888889,0.23333333,0.22222222,0.3,0.3464652,0.3076093,0.19373988,0.10361576,0.048569888,0.29897463,0.20399353,0.17701025,0.15866163,0.16135995,"16,550",0.0,0.00072507554,0.4596293,0.018190982,0.028069366,0.005565691,0.5739002,25045.234,0.39366,7.113,0.32253,0.47497,0.013549482,1726.0199,3.44,0.0,6.415372868414356,12.610338210602063,-16.987995,0.048212603,0.06042296,1344.0,-0.17535914,0.58043975,0.063695356,3.0656628669389567,0.0053219004,0.00797583081570997,0.014078549848942598,0.011922866,0.4250668552131484,1.0187311,0.00012084592,0.332038,0.09658322,0.47792625,-0.009473423
26304.0,Minot,ND,6505.0,0.16784038,0.20305164,0.1983568,0.20657277,0.2241784,0.11891516,0.15159944,0.22322671,0.22531293,0.28094575,0.082761995,0.13124388,0.1934378,0.2546523,0.337904,0.064802185,0.11255116,0.17189632,0.25920874,0.3915416,0.062234797,0.09335219,0.1513437,0.22630835,0.46676096,0.13097617,0.22106072,0.31391236,0.2253651,0.10868563,0.095618755,0.13681783,0.19123751,0.23981553,0.3365104,"74,541",0.0,0.017279081,0.08831244,0.030017318,0.034796398,0.026118737,0.6059108,31148.842,0.32174,8.634,0.23539999,0.6781,0.015552274,1625.4562,3.44,0.0,4.748452287767737,16.485718351953317,8.783473,-0.02711311,0.026830873,2020.5026,-0.03357288,0.66797364,0.031729355,0.0899515070798292,0.005824,0.015347258555694182,0.023691659623562872,0.019494863,1.2368718725627283,0.61422575,0.0001878161,0.15639327,0.0786394,0.5907624,0.016329711
26305.0,Rugby,ND,1027.0,0.15730338,0.17977528,0.2247191,0.21910113,0.21910113,0.09440559,0.12237762,0.22727273,0.22027972,0.33566433,0.06737588,0.09219858,0.13829787,0.30141845,0.4007092,0.055837564,0.05076142,0.17258883,0.24365482,0.47715735,0.04761905,0.10714286,0.071428575,0.33333334,0.44047618,0.17332035,0.278481,0.27458617,0.19182083,0.081791624,0.08666018,0.109055504,0.1791626,0.2560857,0.36903602,"11,487",0.0,0.0011317141,0.018947914,0.014171833,0.0049316064,0.019750629,0.6646943,33946.883,0.36857,10.406,0.26451,0.64728,0.017712103,1410.2878,3.44,0.0,5.2528682882056,13.702340523175765,12.368654,-0.029093059,,,,0.5598785,0.03220339,0.02104824057241217,0.0067685996,0.002176373291546966,0.008444328371202228,0.010095547,2.3794511608864646,0.838339,0.0,0.13864543,0.060925987,0.6298251,0.009592761
26401.0,Ekalaka,SD,304.0,0.14864865,0.12162162,0.2027027,0.2972973,0.22972973,0.104,0.144,0.176,0.16,0.416,0.16216215,0.13513513,0.17567568,0.2972973,0.22972973,0.09677419,0.06451613,0.19354838,0.19354838,0.4516129,0.2,0.4,0.1,0.1,0.2,0.2356688,0.39808917,0.2356688,0.098726116,0.031847134,0.13057324,0.13694267,0.18152866,0.22611465,0.32484075,"2,713",0.0,0.0018429783,0.014820769,0.0028450652,0.0042418744,0.0002501505,0.6651532,25282.672,0.2254,,,,0.05626171,2352.459,0.0,0.0,5.864406779661017,11.507966101694917,,,,,,0.6919242,0.006554989,0.01126008954966235,,,,0.007701194,1.967119280970653,0.5079248,0.00036859565,0.11077844,0.074127905,0.6531008,0.03467129
26402.0,Baker,MT,353.0,0.14893617,0.17021276,0.14893617,0.31914893,0.21276596,0.13333334,0.13333334,0.17777778,0.22222222,0.33333334,0.048,0.096,0.16,0.2,0.496,0.09859155,0.112676054,0.08450704,0.1971831,0.5070422,0.08,0.08,0.04,0.24,0.56,0.13128492,0.25139666,0.349162,0.19832402,0.0698324,0.09497207,0.11731844,0.1396648,0.22346368,0.424581,"2,837",0.0,0.0014099401,0.0,0.0,0.0,0.0,0.7128245,30324.568,0.26652,,,,0.03792889,4109.8936,0.0,0.0,7.305989583333333,12.803385416666666,,,,,,0.6647165,0.0069979005,0.003934228120164739,,,,0.009517096,1.6053761253343732,0.8657032,0.0017624251,0.10928962,0.07224168,0.6510508,0.030141452
26403.0,Bowman,ND,383.0,0.07575758,0.09090909,0.10606061,0.25757575,0.46969697,0.11111111,0.11111111,0.1965812,0.23931624,0.34188035,0.03773585,0.047169812,0.16037735,0.28301886,0.4716981,0.0,0.06557377,0.22950819,0.27868852,0.4262295,0.0882353,0.029411765,0.029411765,0.2647059,0.5882353,0.171875,0.3046875,0.27604166,0.15885417,0.088541664,0.065104164,0.075520836,0.16145833,0.26302084,0.43489584,"4,009",0.0,0.00024943877,0.015179634,0.0058237067,0.007319505,0.0023152404,0.6481914,34193.543,0.29706,,,,0.0154442135,1819.898,3.44,0.0,5.771779141104295,12.16049079754601,,,,,,0.6647174,0.03003003,0.09953920609332398,,0.0,0.003991020204539786,0.0035869845,2.459586740332921,0.89299077,0.0,0.08176101,0.06451613,0.64832383,0.02151823
26404.0,Lemmon,ND,865.0,0.13636364,0.13636364,0.17532468,0.19480519,0.35714287,0.1015873,0.15873016,0.15873016,0.2031746,0.37777779,0.073913045,0.07826087,0.1826087,0.3043478,0.36086956,0.03448276,0.06896552,0.14655173,0.29310346,0.45689654,0.104166664,0.125,0.16666667,0.27083334,0.33333334,0.17844728,0.3650058,0.26651216,0.13441484,0.05561993,0.091541134,0.119351104,0.16685979,0.24449594,0.37775204,"8,671",0.0,0.002421866,0.04164858,0.0009426312,0.00019024767,0.00015550281,0.70401496,34793.17,0.31011,8.434999,0.22576001,0.67333,0.023767186,1943.2281,3.44,0.0,6.404180407776684,13.429910948140389,17.086428,-0.035702582,,,,0.5987663,0.05382507,0.5925828317779789,0.0069211,0.0,0.0076115788259716296,0.009640766,3.161350284983775,0.8865183,0.000115326955,0.12020202,0.05583685,0.633474,0.013353822
26405.0,Scobey,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,017",0.0,0.0,0.006596137,0.0118222395,0.009873159,0.012295723,0.7104558,32704.502,0.26245,,,,0.027918562,3841.13,0.0,0.0,8.514084507042252,11.76737089201878,,,,,,0.5672295,0.0045610033,0.004576219454912846,,,,0.048395313,2.8411814228832064,1.3083788,0.0014873574,0.14975846,0.085276075,0.6006135,0.020807708
26406.0,Wolf Point,MT,1331.0,0.4509018,0.2264529,0.1242485,0.10420842,0.09418838,0.28374657,0.19559228,0.16253443,0.16528925,0.19283746,0.13780919,0.17314488,0.22261484,0.19787987,0.26855123,0.17419355,0.10967742,0.19354838,0.2580645,0.26451612,0.2857143,0.21428572,0.071428575,0.17857143,0.25,0.37575302,0.27334338,0.21310242,0.11671687,0.021084337,0.30271083,0.19277108,0.1626506,0.16039157,0.18147591,"12,597",0.0,0.00087322376,0.3001167,0.013593896,0.014301248,0.009391317,0.70004594,24254.0,0.33025,5.489,0.27536,0.52667,0.02874475,2391.7139,0.0,0.0,7.013690295101917,14.137480985701247,-10.315509,0.038198136,0.07938398,1200.0,-0.23408641,0.6262342,0.016367266,2.830900125964067,0.0050129,0.0046836548384536,0.007223942208462332,0.008484381,0.3642218948206335,0.7928872,0.00031753592,0.2611684,0.10639424,0.51609147,0.0069435844
26407.0,Plentywood,MT,417.0,0.16666667,0.10606061,0.22727273,0.18181819,0.3181818,0.069767445,0.17054264,0.19379845,0.25581396,0.31007752,0.08527132,0.1627907,0.20930232,0.2248062,0.31782946,0.039473683,0.14473684,0.15789473,0.27631578,0.38157895,0.0,0.0,0.30769232,0.15384616,0.53846157,0.1598063,0.31234866,0.31234866,0.18401937,0.031476997,0.08232445,0.14769976,0.20096852,0.23486683,0.33414045,"4,105",0.0,0.00097442145,0.014164429,0.003785623,0.004703124,0.0019280908,0.68087775,33726.703,0.26289,,,,0.023102261,2408.4954,0.0,0.0,7.280821917808219,12.997945205479454,,,,,,0.59028196,0.028481012,1.4629969137382028e-07,,0.0,0.007064555420219245,0.01833092,1.2697750009981406,0.75761265,0.00097442145,0.09513742,0.067642756,0.6070278,0.030627493
26408.0,Glasgow,MT,1246.0,0.26714802,0.20577617,0.18050541,0.18050541,0.16606498,0.17325228,0.16717325,0.21276596,0.2218845,0.22492401,0.08387097,0.1967742,0.20967741,0.2612903,0.2483871,0.10887097,0.14919356,0.18145162,0.23387097,0.3266129,0.125,0.125,0.125,0.2,0.425,0.22266881,0.26446944,0.24919614,0.19935691,0.06430868,0.15594855,0.17684887,0.19292605,0.22347267,0.25080386,"12,276",0.0,0.0012218964,0.21277401,0.020664478,0.022472441,0.014271879,0.6966601,31217.482,0.31823,4.758,0.27065,0.60942,0.03352959,6900.0146,0.0,0.0,7.490997749437357,13.595161290322583,9.237108,-0.027612986,,,,0.61818933,0.014408716,0.08210734408220016,0.0060456996,0.005050505050505051,0.010182469859889215,0.010859947,1.5642835261788963,0.5974259,0.0009775171,0.16450778,0.074294955,0.61295867,0.02362926
26409.0,Glendive,MT,1144.0,0.12820514,0.2,0.18461539,0.22051282,0.26666668,0.15719064,0.14381272,0.16053511,0.22408026,0.31438127,0.08064516,0.13548388,0.2,0.22580644,0.3580645,0.07434944,0.09293681,0.17843866,0.27137548,0.38289964,0.056338027,0.09859155,0.08450704,0.2535211,0.5070422,0.17045455,0.26136363,0.27097902,0.23513986,0.062062938,0.10576923,0.13636364,0.17482518,0.23688811,0.34615386,"12,051",0.0,0.0020745166,0.012383818,0.003953754,0.0050511495,0.0037653479,0.73525375,29214.826,0.25994,4.291,0.21703,0.68814,0.026858851,2129.9592,0.0,0.0,5.7934518997574775,14.507477768795473,11.656191,-0.025667742,0.08298066,1236.0,0.07986951,0.62319595,0.008536586,0.018136830078437544,0.0065714,0.003319226620197494,0.008712969878018421,0.010149352,1.7509931580628815,0.54161483,0.000995768,0.14335664,0.08485959,0.6062271,0.027083796
26410.0,Dickinson,ND,2679.0,0.11881188,0.17326732,0.17079207,0.20792079,0.32920793,0.093354434,0.12974684,0.16772152,0.19462025,0.41455695,0.087126136,0.09882965,0.1313394,0.25877762,0.4239272,0.06528662,0.09076433,0.13216561,0.26751593,0.4442675,0.07723577,0.09756097,0.1300813,0.18292683,0.5121951,0.15080254,0.23590893,0.28704742,0.23441583,0.09182531,0.087346025,0.115341544,0.14594997,0.23105636,0.4203061,"27,124",0.0,0.0017696505,0.21900362,0.01586785,0.009359773,0.01914339,0.6586991,29908.723,0.31154,8.093,0.23061001,0.66419,0.016767183,1599.6422,3.44,0.0,5.079557104777527,18.110334221857695,10.288763,-0.026924295,0.03686772,1982.0,-0.06038147,0.6618877,0.08232427,0.2588909521153029,0.0060290997,0.00991741631027872,0.01426780710809615,0.007847951,1.2612913995162858,0.83627045,0.00014747087,0.15384616,0.07173964,0.5976118,0.018605739
26411.0,Sidney,ND,2252.0,0.28701594,0.17312072,0.17084283,0.11845102,0.25056946,0.14238952,0.1603928,0.1603928,0.22094926,0.31587562,0.08681135,0.14357261,0.17028381,0.21202004,0.38731217,0.064935066,0.077922076,0.16450216,0.22510822,0.46753246,0.09929078,0.08510638,0.11347517,0.21276596,0.4893617,0.19493784,0.27131438,0.2659858,0.20515098,0.06261101,0.13721137,0.13676731,0.16296625,0.19893429,0.36412078,"22,035",0.0,0.0008622646,0.48078156,0.008718817,0.005349574,0.007119724,0.63666123,30291.998,0.29632,5.407,0.24225,0.66726,0.02021644,2384.6184,3.44,0.0,6.291438623924942,14.364992181391713,5.512258,-0.018633533,0.045382347,1920.0,-0.18459068,0.6199287,0.04199725,0.16014887708846479,0.0063255,0.010301792602677558,0.016972997503970955,0.013977598,1.4210601652854329,0.6584071,0.0008622646,0.18113612,0.081124835,0.5934764,0.030590288
26412.0,Williston,ND,2565.0,0.16915423,0.13681592,0.14179105,0.21393035,0.33830845,0.10687023,0.110687025,0.16221374,0.21755725,0.40267175,0.08701473,0.10709505,0.14323963,0.2248996,0.437751,0.07692308,0.084935896,0.12339743,0.21314102,0.5016026,0.08208955,0.07835821,0.104477614,0.18656716,0.54850745,0.15672515,0.2042885,0.29122806,0.24327485,0.10448343,0.10097466,0.10409357,0.1380117,0.21481481,0.44210526,"24,286",0.0,0.0008646957,0.09166945,0.014476549,0.014855263,0.012415945,0.70195603,32277.371,0.32065,7.2520003,0.24813001,0.6535,0.017516043,1956.6407,3.44,0.0,5.09298721425804,16.13279736536226,9.651943,-0.033545595,0.041175988,1592.0,-0.0053346017,0.642578,0.032722287,0.04695587486305423,0.0063699,0.009964588651898212,0.010788108375195586,0.013187533,1.3533406961792536,0.8278432,0.0003294079,0.18677302,0.09017394,0.5842234,0.033310503
26501.0,Brookings,SD,3214.0,0.19090909,0.19090909,0.2060606,0.24545455,0.16666667,0.10925645,0.17450683,0.2124431,0.27314112,0.23065251,0.082669325,0.13944224,0.22908367,0.2988048,0.25,0.088807784,0.11435523,0.20194647,0.27372262,0.3211679,0.07017544,0.0877193,0.16541353,0.28070176,0.39598998,0.102675796,0.20504045,0.31238332,0.25575608,0.12414437,0.09925327,0.13907903,0.20846297,0.2794026,0.2738021,"40,630",0.0,0.002633522,0.12564851,0.012026143,0.017358167,0.0071327263,0.63987213,30234.068,0.31682,9.071,0.22611,0.67,0.023646282,2273.0413,0.0,0.0,4.768292829220593,15.548226759806555,12.972196,-0.021681014,0.024612356,1933.0,0.12667805,0.7200013,0.19587214,1.1043093198650675,0.0068592,0.016933300516859463,0.01715481171548117,0.019401917,1.2618693092927138,0.66305685,0.00039379767,0.15083678,0.0625226,0.52497894,-0.008227687
26502.0,Madison,SD,1345.0,0.17877094,0.18435754,0.21787709,0.23463687,0.18435754,0.08626198,0.1373802,0.26517573,0.28434506,0.22683705,0.07317073,0.13658537,0.20487805,0.30243903,0.28292683,0.05743243,0.097972974,0.22972973,0.25675675,0.3581081,0.03448276,0.048275862,0.15172414,0.29655173,0.46896553,0.13328369,0.23306032,0.30528668,0.22040209,0.107967235,0.08265078,0.12509307,0.22040209,0.278481,0.29337305,"14,160",0.0,0.0026836158,0.017259724,0.022070942,0.01794269,0.02314204,0.6317204,30818.75,0.32321,9.604,0.22716999,0.68576,0.026600042,2610.9824,0.0,0.0,4.547163846432755,17.150449802087085,13.989761,-0.02409336,0.07062147,1935.0,-0.01565631,0.67004174,0.16743931,0.198173988401417,0.0060032997,0.013983050847457627,0.019279661016949154,0.008042895,2.281078356162287,0.7251412,0.0004237288,0.13868614,0.06771695,0.56384367,0.011599735
26503.0,Sioux Falls,SD,16116.0,0.26370084,0.2288846,0.21598968,0.17279175,0.11863314,0.14070176,0.19438596,0.2508772,0.23438597,0.17964913,0.103957914,0.1745992,0.23672345,0.2542585,0.23046093,0.073998176,0.12978142,0.22336066,0.2709472,0.30191258,0.07835485,0.115881115,0.17322126,0.2698889,0.36265385,0.09623976,0.17684288,0.24770415,0.2725242,0.206689,0.1123728,0.15897246,0.22046414,0.25068256,0.25750807,"200,630",1.0,0.012151722,0.08236984,0.07582291,0.06345758,0.087223195,0.4391498,36624.383,0.38735,13.169999,0.25564998,0.59942,0.023799742,1706.508,0.0,0.0,5.13245253636702,17.273330851327866,-0.6000126,-0.0039931787,0.039874397,5666.388,0.022950431,0.7418825,0.11906763,0.49236647903246417,0.0070152003,0.025519613218362158,0.019448736480087724,0.0336842,1.6290625573575286,0.6432637,0.00086911785,0.18079506,0.089445464,0.5632534,0.0013435439
26504.0,Watertown,SD,3798.0,0.16,0.21647058,0.23529412,0.24470589,0.14352942,0.111794874,0.18461539,0.20512821,0.28923076,0.20923077,0.07451923,0.14262821,0.20272435,0.2996795,0.2804487,0.054812834,0.118983954,0.19117647,0.29812834,0.3368984,0.06467662,0.07462686,0.15920398,0.28109452,0.420398,0.111901,0.25671405,0.328594,0.19694576,0.10584518,0.08873091,0.1498157,0.20010532,0.28857294,0.27277514,"40,078",0.0,0.0011477618,0.028161213,0.022826735,0.020350337,0.023148106,0.59493196,35142.73,0.33031,7.6899996,0.25340998,0.68298,0.021522123,2099.1885,0.0,0.0,4.9196215784828885,17.40945555136426,14.260263,-0.012759792,0.024951344,1980.0,0.37611797,0.6927036,0.19895671,1.1132470333994842,0.0066349,0.01220120764509207,0.014771196167473426,0.010644398,1.7891194457817423,0.8255402,0.0011228105,0.14447865,0.0707756,0.6106068,0.0032774727
26601.0,Milbank,MN,1850.0,0.21276596,0.17872341,0.23404256,0.20425531,0.17021276,0.08739837,0.1402439,0.23373984,0.2804878,0.25813007,0.0661157,0.13719009,0.19338843,0.28429753,0.31900826,0.06214689,0.098870054,0.2062147,0.27118644,0.36158192,0.030120483,0.09638554,0.13855422,0.27108434,0.46385542,0.12688985,0.26565874,0.32667387,0.1911447,0.08963283,0.08639309,0.13228941,0.20680346,0.26943845,0.3050756,"17,801",0.0,0.00067411945,0.07028622,0.0045346296,0.003296976,0.0034581693,0.65021396,34360.766,0.30954,6.6610003,0.24293,0.68634,0.020856107,5009.6753,2.5,17.285715,6.052042637561371,15.600026150627613,11.6848955,-0.033452634,,,,0.59632134,0.07835456,0.2579992318186599,0.0067916,0.004325599685410932,0.006123251502724566,0.0095026065,2.339116137739176,1.0041571,0.0005617662,0.1189118,0.05692496,0.6345499,0.01459406
